,fav_number,retweet_count,tweet_count,tweet_location,year,month,totalLettersName,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue,gender_catg
8387,0.22468195213110043,0.0,0.07063969114988027,1,0.3333333333333144,0.9090909090909091,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8389,0.0868252713289729,0.0,0.3661046767336168,1,0.44444444444442865,0.7272727272727273,1.0,0.5004170141784821,0.1,0.039,0.0,0.0,0.98,1
8390,9.583363281343588e-05,0.0,0.03770219420417339,1,0.8888888888888857,0.8181818181818182,0.5454545454545455,0.3055323881011955,0.363,0.831,0.0,0.0,0.0,1
8391,0.18146098373224084,0.0,0.19652543615305676,1,0.22222222222220012,0.7272727272727273,0.8181818181818182,0.5732554906866834,0.728,0.851,0.0,0.0,0.9329999999999999,0
8392,0.9489206737104388,0.0,0.26872892537751064,1,0.6666666666666572,0.09090909090909091,0.4545454545454546,0.10369752571587434,0.953,0.337,0.0,0.0,1.0,1
8393,0.18438390953305062,0.0,0.07591262278258319,1,0.7777777777777715,0.9999999999999999,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0
8394,0.0017968806152519228,0.0,7.818990372868103e-05,0,1.0,0.8181818181818182,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8395,0.037327199980833274,0.0,0.006362703415921419,1,1.0,0.2727272727272727,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8399,0.0008864611035242819,0.0,0.014738796852856374,1,0.44444444444442865,0.36363636363636365,0.7272727272727272,0.5293299972199055,1.0,0.725,0.5119777158774373,0.573,0.863,1
8404,0.007594815400464794,0.0,0.0007232566094902995,1,1.0,0.0,0.9090909090909091,0.9783152627189324,0.302,0.961,0.0,0.0,0.0,1
8405,0.13213062124152472,0.0,0.059018716708205056,1,0.22222222222220012,0.9090909090909091,0.0,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
8406,0.00033541771484702556,0.0,0.0025851536920295168,1,0.3333333333333144,0.4545454545454545,0.4545454545454546,0.044759521823742016,0.48700000000000004,0.451,0.0,0.0,0.0,0
8408,0.006564603847720358,0.0,0.09669647656746322,0,0.5555555555555429,0.1818181818181818,0.5454545454545455,0.22435362802335282,0.9640000000000001,0.329,0.0,0.0,0.9329999999999999,0
8409,0.00043125134766046146,0.0,0.009192200557103064,1,0.6666666666666572,0.9999999999999999,0.8181818181818182,0.19349457881567972,0.9259999999999999,0.47500000000000003,0.0,0.0,0.0,0
8411,0.08823881741297109,0.0,0.023403215559790844,1,0.44444444444442865,0.6363636363636364,1.0,0.5293299972199055,1.0,0.725,0.5119777158774373,0.573,0.863,1
8415,0.4253096624260284,0.0,0.11259834823828373,1,0.7777777777777715,0.7272727272727273,1.0,0.9452321378926885,0.6,1.0,0.0,0.0,1.0,1
8417,0.010038573037207408,0.0,0.0020818061867761326,1,1.0,0.4545454545454545,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8420,0.16164738014806296,0.0,0.061339979475150276,0,0.5555555555555429,0.7272727272727273,0.8181818181818182,0.9452321378926885,0.75,0.8,0.5384401114206129,0.076,0.929,1
8421,0.030307386377249095,0.0,0.09758588672237697,1,0.6666666666666572,0.2727272727272727,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8424,0.08071587723711637,0.0,0.011982602746420368,0,0.7777777777777715,0.6363636363636364,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8427,0.0,0.0,0.002345697111860431,1,0.3333333333333144,0.09090909090909091,0.5454545454545455,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,1
8429,0.40053666834375523,0.0,0.0731808630210624,1,0.44444444444442865,0.5454545454545454,0.7272727272727272,0.04253544620517098,0.978,0.533,0.0,0.0,1.0,1
8430,0.20647356189654759,0.0,0.037184186091970876,1,0.7777777777777715,0.2727272727272727,0.9090909090909091,0.0,0.0,0.2,0.0,0.0,0.9329999999999999,0
8431,0.14372649081195046,0.0,0.3486878756780531,1,0.44444444444442865,0.6363636363636364,0.8181818181818182,0.6469279955518488,0.802,0.929,0.6128133704735376,0.2,0.11800000000000001,0
8434,0.024437576367426148,0.0,0.05282216683770708,1,0.8888888888888857,0.6363636363636364,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8436,0.2020891731953329,0.0,0.07477886917851732,0,0.7777777777777715,0.6363636363636364,0.5454545454545455,0.572977481234362,0.11900000000000001,0.761,0.0,0.0,0.0,0
8438,0.0008864611035242819,0.0,0.06295753310853736,0,0.7777777777777715,0.4545454545454545,0.5454545454545455,0.5448985265499028,1.0,0.706,0.0,0.0,0.0,0
8440,0.3743980449938906,0.0,0.03584029712163417,1,0.7777777777777715,0.2727272727272727,0.4545454545454546,0.5732554906866834,0.728,0.851,0.0,0.0,1.0,1
8452,0.09566592395601237,0.0,0.0707129941846259,0,0.6666666666666572,0.0,0.2727272727272727,0.1990547678621073,0.59,0.6509999999999999,0.0,0.0,0.9329999999999999,0
8455,0.00035937612305038456,0.0,0.10212090113864047,0,0.8888888888888857,0.6363636363636364,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8457,0.006947938378974101,0.0,0.1889996579191712,0,0.44444444444442865,0.9999999999999999,0.9090909090909091,0.49179872115651935,0.813,0.8390000000000001,0.0,0.0,0.039,0
8465,0.0,0.0,0.4179787909886136,1,0.5555555555555429,0.36363636363636365,0.5454545454545455,0.08340283569641369,0.262,0.329,0.07242339832869081,0.434,0.478,0
8466,0.013440667002084381,0.0,0.028182573425206473,1,0.5555555555555429,0.5454545454545454,0.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8470,0.0218979850978701,0.0,0.005375555881346821,0,1.0,0.4545454545454545,0.18181818181818177,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8471,0.01995735403339802,0.0,0.06811806675463031,1,0.44444444444442865,0.09090909090909091,0.36363636363636365,0.9783152627189324,0.302,0.961,0.0,0.0,1.0,1
8472,0.012697956347780254,0.0,0.008664418706934468,1,0.5555555555555429,0.7272727272727273,0.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8474,0.017825055703299075,0.0,0.007486683282021209,0,0.3333333333333144,0.1818181818181818,0.5454545454545455,0.16680567139282737,0.021,0.38,0.16880222841225628,0.858,0.965,1
8476,0.1435827403627303,0.0,0.09205883790255583,1,0.6666666666666572,0.7272727272727273,0.5454545454545455,0.572977481234362,0.11900000000000001,0.761,0.0,0.0,0.0,0
8477,0.10577637221782984,0.0,0.0466011826222939,1,0.6666666666666572,0.7272727272727273,0.36363636363636365,0.3055323881011955,1.0,0.7020000000000001,0.0,0.0,0.0,1
8478,0.0496897386137665,0.0,0.07648927332258222,1,0.6666666666666572,0.36363636363636365,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8480,0.0014135460839981792,0.0,0.00449591946439916,1,0.5555555555555429,0.0,0.6363636363636364,0.0,1.0,0.6,0.0,0.0,0.875,1
8481,0.16411509619300893,0.0,0.09145286614865855,1,1.0,0.36363636363636365,0.4545454545454546,0.04253544620517098,0.978,0.533,0.12534818941504178,0.019,0.8270000000000001,1
8483,0.054744962744675246,0.0,0.00968088745540732,1,0.7777777777777715,0.4545454545454545,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8485,0.008529193320395792,0.0,0.004095196207789669,1,1.0,0.6363636363636364,0.8181818181818182,0.5732554906866834,0.728,0.851,0.0,0.0,0.0,0
8486,0.08502839071372098,0.0,0.2841079020671456,0,0.3333333333333144,0.8181818181818182,0.7272727272727272,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,1
8488,0.5575361173003666,0.0,0.0143282998582808,1,0.7777777777777715,0.1818181818181818,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8489,0.017034428232588227,0.0,0.05832966818159605,0,0.3333333333333144,0.9090909090909091,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8491,0.2883634011356286,0.0,0.03058202609588037,0,0.8888888888888857,0.2727272727272727,0.9090909090909091,0.2999721990547679,0.9209999999999999,0.9490000000000001,0.5571030640668524,0.19,0.929,1
8493,0.00040729293945710246,0.0,0.0034501295020280508,1,0.6666666666666572,0.0,0.9090909090909091,0.0,1.0,0.6,0.0,0.0,0.0,0
8496,0.0010781283691511537,0.0,0.039798660997898645,1,0.3333333333333144,0.5454545454545454,0.8181818181818182,0.5448985265499028,1.0,0.706,0.0,0.0,0.0,0
8500,0.25307266585208077,0.0,0.061237355226506376,1,0.5555555555555429,0.6363636363636364,0.9090909090909091,0.7392271337225466,0.5,0.8,0.8356545961002786,0.41200000000000003,0.941,1
8501,0.005534392294975922,0.0,0.09606607046865073,1,0.3333333333333144,0.6363636363636364,1.0,0.3055323881011955,0.363,0.831,0.0,0.0,0.0,0
8505,0.2606914396607489,0.0,0.2699408688853052,1,0.7777777777777715,0.1818181818181818,0.36363636363636365,0.7528495968862943,1.0,0.7020000000000001,0.0,0.0,0.0,1
8507,0.24593306020747982,0.0,0.02230855690758931,1,0.7777777777777715,0.09090909090909091,0.36363636363636365,0.5732554906866834,0.728,0.851,0.0,0.0,0.0,0
8508,0.003090634658233307,0.0,0.0043542002638909255,1,0.7777777777777715,0.5454545454545454,0.9090909090909091,0.1990547678621073,0.59,0.6509999999999999,0.0,0.0,1.0,1
8510,0.0011020867773545125,0.0,0.6172897424620046,0,0.5555555555555429,0.7272727272727273,1.0,0.9799833194328608,0.792,0.867,0.0,0.0,0.0,0
8515,0.01046982438486787,0.0,0.00022479597321995798,0,0.7777777777777715,0.6363636363636364,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8518,0.10560866336040634,0.0,0.058598445975663396,1,0.3333333333333144,0.1818181818181818,0.9090909090909091,0.5293299972199055,1.0,0.725,0.0,0.0,1.0,1
8524,0.00035937612305038456,0.0,0.10212090113864047,0,0.8888888888888857,0.6363636363636364,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8525,0.037470950430053426,0.0,0.04856570395347701,1,0.3333333333333144,0.1818181818181818,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,0
8528,0.08876590239344498,0.0,0.05534867810194009,1,0.8888888888888857,0.36363636363636365,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8532,0.3735115838903663,0.0,0.10295655573474075,1,0.6666666666666572,0.09090909090909091,0.6363636363636364,0.572977481234362,0.11900000000000001,0.761,0.0,0.0,0.0,1
8536,0.008026066748125255,0.0,0.001299907149489322,1,0.7777777777777715,0.6363636363636364,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8537,0.00011979204101679485,0.0,1.954747593217026e-05,0,1.0,0.5454545454545454,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8539,0.007834399482498384,0.0,0.06907589307530665,0,0.3333333333333144,0.5454545454545454,0.6363636363636364,0.04253544620517098,0.978,0.533,0.12534818941504178,0.019,0.8270000000000001,1
8544,0.00673231270514387,0.0,0.09389630064017983,1,0.22222222222220012,0.8181818181818182,0.6363636363636364,0.9721990547678622,0.873,0.6509999999999999,0.12534818941504178,0.019,0.8270000000000001,1
8546,0.23433719063705408,0.0,0.021526657870302498,1,0.3333333333333144,0.5454545454545454,0.36363636363636365,0.5732554906866834,0.728,0.851,0.947075208913649,0.75,0.8,1
8551,0.26998730204365223,0.0,0.21960611835996677,1,1.0,0.1818181818181818,0.4545454545454546,0.7506255212677232,1.0,0.267,0.5571030640668524,0.19,0.929,1
8552,0.4088741943985242,0.0,0.30816107120168107,1,0.44444444444442865,0.36363636363636365,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8554,0.00011979204101679485,0.0,0.012735180569808923,1,0.22222222222220012,0.0,0.5454545454545455,0.03336113427856548,1.0,1.0,0.5119777158774373,0.193,0.6509999999999999,0
8555,0.015716715781403483,0.0,0.0004349313394907883,1,0.8888888888888857,0.9999999999999999,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8556,0.0012218788183713074,0.0,0.008415188388799297,1,0.3333333333333144,0.2727272727272727,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8557,0.0013656292675914613,0.0,0.010081610712016811,0,0.6666666666666572,0.4545454545454545,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8558,0.0027791753515896403,0.0,0.01847725162488394,1,0.5555555555555429,0.1818181818181818,0.9090909090909091,0.5732554906866834,0.728,0.851,0.6128133704735376,0.2,0.11800000000000001,0
8560,0.3279906083039843,0.0,0.1608024238870156,1,0.5555555555555429,0.8181818181818182,0.8181818181818182,0.5732554906866834,0.728,0.851,0.0,0.0,1.0,1
8561,0.14770358657370805,0.0,0.0665787030249719,0,0.6666666666666572,0.1818181818181818,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0
8562,0.03598552912144517,0.0,0.010316180423202854,1,0.6666666666666572,0.4545454545454545,0.6363636363636364,0.9799833194328608,0.792,0.867,0.0,0.0,0.0,0
8563,0.07106063873116271,0.0,0.025084298489957486,1,0.5555555555555429,0.8181818181818182,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8568,0.0,0.0,0.3122611542784538,1,0.3333333333333144,0.1818181818181818,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,1
8570,0.026138623349864637,0.0,0.02394565801690857,0,0.6666666666666572,0.8181818181818182,0.8181818181818182,0.9783152627189324,0.302,0.961,0.0,0.0,1.0,1
8571,0.0,0.0,2.9321213898255386e-05,1,1.0,0.8181818181818182,0.7272727272727272,0.9799833194328608,0.792,0.867,0.0,0.0,0.0,0
8573,0.018999017705263663,0.0,0.008503152030494062,1,0.7777777777777715,0.36363636363636365,0.4545454545454546,0.5726994717820406,0.452,0.98,0.0,0.0,0.0,0
8574,0.0,0.0,0.0399306064604408,1,1.0,0.1818181818181818,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8576,0.011763578427849255,0.0,0.16928114157259444,1,0.3333333333333144,0.4545454545454545,0.4545454545454546,0.5293299972199055,1.0,0.725,0.0,0.0,1.0,1
8577,0.0,0.0,0.12135073058691297,0,0.44444444444442865,0.36363636363636365,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8581,0.11478473370229282,0.0,0.1982993695939012,1,0.44444444444442865,0.8181818181818182,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,1.0,1
8583,0.012626081123170176,0.0,0.028021306748766066,1,0.3333333333333144,0.0,1.0,0.5448985265499028,0.97,0.788,0.0,0.0,1.0,0
8584,0.02609070653345792,0.0,0.0017152910130479402,1,0.8888888888888857,0.0,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8585,0.00464793119145164,0.0,0.004789131603381713,1,1.0,0.7272727272727273,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8590,0.1172524497472388,0.0,0.18224111811562332,1,0.8888888888888857,0.0,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8592,0.2794748316921824,0.0,0.008063333822020232,0,1.0,0.36363636363636365,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8595,0.025635496777594097,0.0,0.268430826369545,1,0.44444444444442865,0.9999999999999999,0.5454545454545455,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
8599,0.020172979707228252,0.0,0.14616136441382008,1,0.5555555555555429,0.09090909090909091,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0
8602,0.0006708354296940511,0.0,0.16286468259785955,1,0.3333333333333144,0.36363636363636365,0.4545454545454546,0.08340283569641369,0.262,0.329,0.07242339832869081,0.434,0.478,0
8603,0.02628237379908479,0.0,0.178644382544104,1,0.44444444444442865,0.09090909090909091,0.18181818181818177,0.047817625799277175,0.752,0.98,0.0,0.0,0.0,1
8605,0.00035937612305038456,0.0,0.10212090113864047,0,0.8888888888888857,0.6363636363636364,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8608,0.08383047030355303,0.0,0.00489664272100865,1,0.5555555555555429,0.8181818181818182,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8611,0.006325019765686768,0.0,0.011313101695743536,0,1.0,0.5454545454545454,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8618,0.4816837969285321,0.0,0.281742657479353,1,0.5555555555555429,0.9999999999999999,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0
8624,0.151704640743669,0.0,0.09630064017983678,0,0.3333333333333144,0.8181818181818182,0.6363636363636364,0.06310814567695301,0.7070000000000001,0.616,0.0935933147632312,0.419,0.851,1
8633,0.026066748125254557,0.0,0.006299174119141866,0,1.0,0.2727272727272727,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8634,0.8930257073720023,0.0,0.7801593119288472,1,0.6666666666666572,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
8635,0.000766669062507487,0.0,0.47424131359038263,0,0.5555555555555429,0.9999999999999999,0.5454545454545455,0.0,1.0,1.0,0.0,0.0,1.0,0
8636,0.04159179664103117,0.0,0.037135317402140454,1,0.5555555555555429,0.5454545454545454,0.8181818181818182,0.047817625799277175,0.752,0.98,0.0,0.0,1.0,1
8638,0.0006468770214906922,0.0,0.011386404730489175,1,0.3333333333333144,0.0,0.4545454545454546,0.5732554906866834,0.728,0.851,0.0,0.0,0.0,0
8639,0.015668798964996768,0.0,0.006939353955920441,0,0.8888888888888857,0.9090909090909091,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8644,0.0006468770214906922,0.0,0.02048086790793139,0,0.44444444444442865,0.7272727272727273,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8648,0.0035218860058937687,0.0,0.0009333919757611299,0,1.0,0.0,0.8181818181818182,0.5732554906866834,0.728,0.851,0.0,0.0,0.0,1
8652,2.395840820335897e-05,0.0,6.84161657625959e-05,0,1.0,0.6363636363636364,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8655,0.04719806416061717,0.0,0.25146361726042127,0,0.3333333333333144,0.6363636363636364,0.4545454545454546,0.8340283569641368,0.065,0.122,0.0,0.0,0.0,1
8656,0.0067562711133472295,0.0,0.017651370766749747,1,0.22222222222220012,0.7272727272727273,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8657,0.43896595510194303,0.0,0.2660020524849729,1,0.8888888888888857,0.9999999999999999,0.9090909090909091,0.7392271337225466,0.5,0.8,0.0,0.0,0.0,1
8659,0.0028750089844030765,0.0,0.01322386746811318,1,0.3333333333333144,0.2727272727272727,0.36363636363636365,0.542118432026689,1.0,0.8,0.15292479108635096,0.322,1.0,0
8660,0.04556889240278876,0.0,0.0074378145921907834,0,0.6666666666666572,0.9999999999999999,0.9090909090909091,0.9174311926605505,0.23800000000000002,0.988,0.0,0.0,0.0,1
8661,0.020125062890821534,0.0,0.03336754141621463,1,1.0,0.2727272727272727,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,1
8666,0.029900093437791993,0.0,0.036705272931632706,0,0.5555555555555429,0.9999999999999999,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8668,0.30278636287405064,0.0,0.10734496408151296,1,0.5555555555555429,0.9999999999999999,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,0
8683,0.00035937612305038456,0.0,0.10212090113864047,0,0.8888888888888857,0.6363636363636364,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8689,0.0026833417187762045,0.0,0.0009920344035576406,0,1.0,0.5454545454545454,1.0,0.572977481234362,0.11900000000000001,0.761,0.0,0.0,0.0,1
8693,0.2920050791825391,0.0,0.15700532668719153,1,0.5555555555555429,0.1818181818181818,0.8181818181818182,0.9677509035307201,0.929,0.7690000000000001,0.0,0.0,1.0,0
8696,0.04906682000047917,0.5,0.15282705370669014,1,0.3333333333333144,0.5454545454545454,0.6363636363636364,0.9355018070614401,0.937,0.31,0.0,0.0,0.0,1
8697,0.00016770885742351278,0.0,0.00020524849728778771,0,0.8888888888888857,0.9090909090909091,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8698,0.0001437504492201538,0.0,0.167047842447344,0,0.44444444444442865,0.1818181818181818,0.6363636363636364,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
8699,0.02041256378926184,0.0,0.02741533499486879,1,0.6666666666666572,0.09090909090909091,0.4545454545454546,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
8701,0.0,0.0,0.03602111127400675,0,1.0,0.8181818181818182,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8702,0.00021562567383023073,0.0,0.002120901138640473,1,0.3333333333333144,0.0,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8705,0.0011500035937612304,0.0,0.09308508038899477,1,0.6666666666666572,0.1818181818181818,0.36363636363636365,0.5726994717820406,0.452,0.98,0.0,0.0,0.0,0
8709,0.039411581494525505,0.0,0.05233836680838587,1,0.3333333333333144,0.2727272727272727,0.6363636363636364,0.9252154573255491,0.42100000000000004,0.988,0.0,0.0,1.0,1
8712,0.0007187522461007691,0.0,0.5373356790304452,1,0.3333333333333144,0.5454545454545454,0.36363636363636365,0.7667500695023631,0.658,0.7690000000000001,0.6128133704735376,0.2,0.11800000000000001,0
8716,0.09087424231534057,0.0,0.009827493524898598,0,0.8888888888888857,0.5454545454545454,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8717,0.032679268789381634,0.0,0.030054244245711775,1,0.8888888888888857,0.6363636363636364,0.8181818181818182,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,1
8721,0.0011500035937612304,0.0,0.0013829839222010457,0,1.0,0.6363636363636364,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8728,4.791681640671794e-05,0.0,0.0188975223574256,1,0.6666666666666572,0.9999999999999999,0.7272727272727272,0.6277453433416736,0.951,0.8,0.0,0.0,1.0,0
8729,0.028199046455353507,0.0,0.007418267116258613,1,0.44444444444442865,0.8181818181818182,0.8181818181818182,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,1
8730,2.395840820335897e-05,0.0,0.012368665396080732,1,0.5555555555555429,0.4545454545454545,0.36363636363636365,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
8734,0.01023024030283428,0.0,0.0029565557347407518,1,0.8888888888888857,0.1818181818181818,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8735,0.8093869043340761,0.0,0.3770561501246152,1,0.7777777777777715,0.1818181818181818,0.8181818181818182,0.7011398387545177,0.24100000000000002,0.878,0.0,0.0,1.0,1
8737,0.09616905052828291,0.0,0.030836143282998586,1,0.7777777777777715,0.4545454545454545,0.4545454545454546,0.5726994717820406,0.452,0.98,0.0,0.0,0.0,0
8738,0.0020843815136922304,0.0,0.019000146606069492,1,0.3333333333333144,0.5454545454545454,0.2727272727272727,0.5560189046427579,0.018000000000000002,0.659,0.0,0.0,1.0,0
8739,0.4094252377872014,0.0,0.2110443239016762,1,0.5555555555555429,0.2727272727272727,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,1.0,0
8740,0.023000071875224612,0.0,0.005727410448125886,1,0.8888888888888857,0.4545454545454545,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8741,0.06315436402405425,0.0,0.07631823290817573,1,0.5555555555555429,0.5454545454545454,0.4545454545454546,0.0,0.662,0.765,0.0,0.0,1.0,1
8742,0.007522940175854717,0.0,0.21033572789913504,1,0.44444444444442865,0.9090909090909091,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8750,0.0,0.0,0.5522064213458437,0,0.7777777777777715,0.1818181818181818,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8751,0.1757588825798414,0.0,0.026609001612666765,1,0.6666666666666572,0.36363636363636365,0.09090909090909094,0.0,0.851,0.922,0.6030640668523677,0.32,0.9690000000000001,0
8752,0.060183521406837734,0.0,0.5416654449494209,1,0.7777777777777715,0.8181818181818182,0.5454545454545455,0.0,1.0,1.0,0.5612813370473537,0.537,0.855,1
8756,0.1411868995423944,0.0,0.05615501148414211,0,0.6666666666666572,0.4545454545454545,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8767,0.07074917942451904,0.0,0.018120510189121832,0,0.7777777777777715,0.6363636363636364,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8777,0.02654591628932174,0.0,0.01160631383472609,0,0.7777777777777715,0.8181818181818182,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8781,0.003234385107453461,0.0,0.003968137614230562,1,0.44444444444442865,0.5454545454545454,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
8782,0.14097127386856417,0.0,0.02067145579827005,0,0.6666666666666572,0.9999999999999999,0.9090909090909091,0.9477342229635808,0.6779999999999999,1.0,0.00807799442896936,0.161,1.0,1
8787,0.04362826133831668,0.0,0.07601524703122708,1,0.7777777777777715,0.09090909090909091,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8788,0.2119600373751168,0.0,0.08232908175731808,1,0.6666666666666572,0.6363636363636364,0.6363636363636364,0.5396163469557965,0.8029999999999999,0.937,0.0,0.0,1.0,0
8790,0.09772634706150124,0.0,0.08762156086595319,0,0.6666666666666572,0.8181818181818182,0.7272727272727272,0.3055323881011955,0.363,0.831,0.0,0.0,1.0,1
8793,0.04710223052780373,0.0,0.20770659238625813,1,0.3333333333333144,0.09090909090909091,0.18181818181818177,0.9991659716430359,1.0,0.7290000000000001,0.6367688022284123,0.5,0.165,1
8794,0.06586166415103381,0.0,0.23792699017739335,1,0.3333333333333144,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,1
8796,0.07599607082105465,0.0,0.027928456238088258,1,0.44444444444442865,0.9090909090909091,0.6363636363636364,0.6997497914929107,1.0,0.302,0.0,0.0,0.0,0
8797,0.015501090107573253,0.0,0.5180472071543762,1,0.3333333333333144,0.2727272727272727,0.5454545454545455,0.5293299972199055,1.0,0.725,0.0,0.0,1.0,1
8798,0.19662665612496708,0.0,0.010653374383032791,1,1.0,0.0,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
8799,0.05960851960995712,0.0,0.01250061085862288,1,1.0,0.09090909090909091,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
